file_id,region,condition,candidate_id,mechanism_cluster,dominant_mechanism,heldout_mean_rmse_mV,holdout_mean_pass_fraction,parameter,coordinate_type,value,lower_bound,upper_bound,below_lower_bound,above_upper_bound,within_lower_bound,within_upper_bound,bound_violation,range_source,range_basis,plausibility_status,identifiability_status,identifiability_source,identifiability_evidence,physiologically_interpretable,interpretation_guardrail,audit_scope
VH_6_MFA,VH,MFA,VH_6_MFA__cand_06,M2,Mixed,1.824081106377477,0.6672697471356578,gl_a,raw,0.2358250656608644,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_06,M2,Mixed,1.824081106377477,0.6672697471356578,zth,raw,92.25108400487548,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_06,M2,Mixed,1.824081106377477,0.6672697471356578,zs,raw,0.3550143270509224,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_06,M2,Mixed,1.824081106377477,0.6672697471356578,P_gap_eff,effective,7.70620594439345e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_06,M2,Mixed,1.824081106377477,0.6672697471356578,gamma_t_eff,effective,1.578232781079556e-06,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_06,M2,Mixed,1.824081106377477,0.6672697471356578,gamma_s_eff,effective,1.0888336764584933e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_06,M2,Mixed,1.824081106377477,0.6672697471356578,volume_ratio_wa_wo,effective,3.203933130925507,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_07,M2,Mixed,1.9583471397290968,0.6627932581187037,gki,raw,61.2434142840243,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_07,M2,Mixed,1.9583471397290968,0.6627932581187037,eps,raw,0.0019065345519393,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_07,M2,Mixed,1.9583471397290968,0.6627932581187037,gl_a,raw,4.095547829069797e-05,0.0001,50.0,True,False,False,True,below_lower_bound,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,out_of_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_07,M2,Mixed,1.9583471397290968,0.6627932581187037,zth,raw,92.25108400487548,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_07,M2,Mixed,1.9583471397290968,0.6627932581187037,zs,raw,44.8986563438078,0.0001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_07,M2,Mixed,1.9583471397290968,0.6627932581187037,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_07,M2,Mixed,1.9583471397290968,0.6627932581187037,gamma_t_eff,effective,1.0398159624859374e-07,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_07,M2,Mixed,1.9583471397290968,0.6627932581187037,gamma_s_eff,effective,1.5577217702692994e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_07,M2,Mixed,1.9583471397290968,0.6627932581187037,volume_ratio_wa_wo,effective,3.203933130925507,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_04,M2,Mixed,1.890483501354774,0.6552911932054573,gki,raw,35.19818734234284,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_04,M2,Mixed,1.890483501354774,0.6552911932054573,eps,raw,0.0019065345519393,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_04,M2,Mixed,1.890483501354774,0.6552911932054573,gl_a,raw,1.9295761588097387e-05,0.0001,50.0,True,False,False,True,below_lower_bound,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,out_of_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_04,M2,Mixed,1.890483501354774,0.6552911932054573,zth,raw,56.19189219397068,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_04,M2,Mixed,1.890483501354774,0.6552911932054573,zs,raw,44.8986563438078,0.0001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_04,M2,Mixed,1.890483501354774,0.6552911932054573,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_04,M2,Mixed,1.890483501354774,0.6552911932054573,gamma_t_eff,effective,1.0398159624859374e-07,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_04,M2,Mixed,1.890483501354774,0.6552911932054573,gamma_s_eff,effective,1.4691854305367276e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_04,M2,Mixed,1.890483501354774,0.6552911932054573,volume_ratio_wa_wo,effective,1.2635598601775555,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_05,M2,Mixed,1.890483501354774,0.6552911932054573,gki,raw,35.19818734234284,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_05,M2,Mixed,1.890483501354774,0.6552911932054573,eps,raw,0.0019065345519393,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_05,M2,Mixed,1.890483501354774,0.6552911932054573,gl_a,raw,1.9295761588097387e-05,0.0001,50.0,True,False,False,True,below_lower_bound,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,out_of_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_05,M2,Mixed,1.890483501354774,0.6552911932054573,zth,raw,56.19189219397068,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_6_MFA,VH,MFA,VH_6_MFA__cand_05,M2,Mixed,1.890483501354774,0.6552911932054573,zs,raw,44.8986563438078,0.0001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
